date,ovx_level,gate_formula_no_scaleup,gate_formula_with_scaleup,raw_gate,reason
2007-07-12,27.35,0.9999956865593779,1.199504752249051,1.0473261855504572,Low-normal oil volatility (OVX=27.4) - exposure near neutral
2007-07-13,27.06,0.9999958503726493,1.2046745697799133,1.0529232878566532,Low-normal oil volatility (OVX=27.1) - exposure near neutral
2007-07-16,28.0,0.9999960751235719,1.208803774707001,1.0350983390135313,Low-normal oil volatility (OVX=28.0) - exposure near neutral
2007-07-17,27.46,0.9999960257597534,1.207405341965146,1.0452263769967256,Low-normal oil volatility (OVX=27.5) - exposure near neutral
2007-07-18,27.91,0.9999958676007376,1.2038573433502227,1.0367659110337393,Low-normal oil volatility (OVX=27.9) - exposure near neutral
2007-07-19,27.4,0.9999958409463238,1.2030838676603672,1.0463701596227337,Low-normal oil volatility (OVX=27.4) - exposure near neutral
2007-07-20,26.69,0.9999959789270987,1.2084490091886058,1.0601964372582666,Low-normal oil volatility (OVX=26.7) - exposure near neutral
2007-07-23,27.09,0.999996534552808,1.222756345566674,1.0523401123547818,Low-normal oil volatility (OVX=27.1) - exposure near neutral
2007-07-24,27.42,0.9999965568812303,1.223379573636299,1.0459884816382599,Low-normal oil volatility (OVX=27.4) - exposure near neutral
2007-07-25,26.84,0.9999971399466613,1.2398897776103763,1.057229740544647,Low-normal oil volatility (OVX=26.8) - exposure near neutral
2007-07-26,27.79,0.9999968964408437,1.2337178330428389,1.0390019292552068,Low-normal oil volatility (OVX=27.8) - exposure near neutral
2007-07-27,27.25,0.9999966718472717,1.225490014635881,1.0492461251740035,Low-normal oil volatility (OVX=27.2) - exposure near neutral
2007-07-30,30.16,0.9999921827327242,1.1748025178042416,0.9973439528127704,Low-normal oil volatility (OVX=30.2) - exposure near neutral
2007-07-31,30.69,0.9999857686906116,1.1205460526602473,0.9886946477802763,Low-normal oil volatility (OVX=30.7) - exposure near neutral
2007-08-01,29.73,0.9999824414722098,1.0733691093904556,1.004530604621176,Low-normal oil volatility (OVX=29.7) - exposure near neutral
2007-08-02,29.68,0.9999797340499,1.0416026320027678,1.0053763828333295,Low-normal oil volatility (OVX=29.7) - exposure near neutral
2007-08-03,29.32,0.9999775047400995,1.007464754160679,1.0115297129415974,Low-normal oil volatility (OVX=29.3) - exposure near neutral
2007-08-06,32.49,0.9999608810033281,0.9729124223556862,0.960916767552923,Low-normal oil volatility (OVX=32.5) - exposure near neutral
2007-08-07,29.48,0.9999648211884697,0.9929283410066467,1.008780985814349,Low-normal oil volatility (OVX=29.5) - exposure near neutral
2007-08-08,27.07,0.9999680576428089,1.0367313544117938,1.0527287883098093,Low-normal oil volatility (OVX=27.1) - exposure near neutral
2007-08-09,29.73,0.9999679316606557,1.0358876530965218,1.004530604621176,Low-normal oil volatility (OVX=29.7) - exposure near neutral
2007-08-10,30.87,0.9999627855037607,1.0103112231016458,0.9858079419176489,Low-normal oil volatility (OVX=30.9) - exposure near neutral
2007-08-13,30.82,0.9999767011686022,1.0342057477738895,0.9866072673890522,Low-normal oil volatility (OVX=30.8) - exposure near neutral
2007-08-14,30.23,0.9999746089656243,1.021637674375646,0.9961885684497805,Low-normal oil volatility (OVX=30.2) - exposure near neutral
2007-08-15,31.14,0.9999656546945694,0.9550394296676314,0.9815249038111776,Low-normal oil volatility (OVX=31.1) - exposure near neutral
2007-08-16,37.02,0.9997242142954589,0.8744396087363775,0.9002070714423868,Elevated oil volatility (OVX=37.0) - exposure near neutral
2007-08-17,35.46,0.9996200564461134,0.822019274601536,0.9197954602319379,Elevated oil volatility (OVX=35.5) - exposure near neutral
2007-08-20,34.16,0.9995717205284225,0.7796196237875213,0.9371340034996183,Low-normal oil volatility (OVX=34.2) - exposure near neutral
2007-08-21,34.33,0.9995154562513072,0.7261349901504757,0.934810809541635,Low-normal oil volatility (OVX=34.3) - exposure near neutral
2007-08-22,31.93,0.9995094665723011,0.7146381827055903,0.969306596061745,Low-normal oil volatility (OVX=31.9) - exposure near neutral
2007-08-23,29.85,0.9997505880691786,0.793219383996799,1.002509414234171,Low-normal oil volatility (OVX=29.9) - exposure near neutral
2007-08-24,28.67,0.9998609404466061,0.8822755903407625,1.0229320381415548,Low-normal oil volatility (OVX=28.7) - exposure near neutral
2007-08-27,28.98,0.9999147737626466,0.9552597572140413,1.0174461594455997,Low-normal oil volatility (OVX=29.0) - exposure near neutral
2007-08-28,28.81,0.9999743214227307,1.032717434764356,1.0204435811915336,Low-normal oil volatility (OVX=28.8) - exposure near neutral
2007-08-29,28.88,0.9999877105339436,1.0814553870616295,1.019206143738794,Low-normal oil volatility (OVX=28.9) - exposure near neutral
2007-08-30,28.99,0.9999895415553922,1.0960474717681865,1.0172706620472358,Low-normal oil volatility (OVX=29.0) - exposure near neutral
2007-08-31,28.86,0.9999892795298182,1.0928227107856812,1.019559237857732,Low-normal oil volatility (OVX=28.9) - exposure near neutral
2007-09-04,29.49,0.9999883216828718,1.084140145628842,1.0086099335052239,Low-normal oil volatility (OVX=29.5) - exposure near neutral
2007-09-05,30.29,0.999984825358146,1.059181796855078,0.99520142842027,Low-normal oil volatility (OVX=30.3) - exposure near neutral
2007-09-06,31.11,0.9999776041077795,1.0223983932277392,0.9819980418978567,Low-normal oil volatility (OVX=31.1) - exposure near neutral
2007-09-07,31.39,0.9999687623402469,0.9832727873891555,0.9776085012162113,Low-normal oil volatility (OVX=31.4) - exposure near neutral
2007-09-10,30.82,0.999963081830056,0.9506459828904118,0.9866072673890522,Low-normal oil volatility (OVX=30.8) - exposure near neutral
2007-09-11,31.3,0.9999557892621036,0.9213730551701298,0.9790129997472564,Low-normal oil volatility (OVX=31.3) - exposure near neutral
2007-09-12,30.25,0.9999559320854114,0.9220295075150469,0.9958591954639384,Low-normal oil volatility (OVX=30.2) - exposure near neutral
2007-09-13,30.37,0.9999594624342137,0.9337368780521954,0.9938897949957235,Low-normal oil volatility (OVX=30.4) - exposure near neutral
2007-09-14,29.37,0.9999676165371941,0.9663895450603999,1.0106683232657026,Low-normal oil volatility (OVX=29.4) - exposure near neutral
2007-09-17,29.72,0.999971611413646,0.9843989076732476,1.0046995894999255,Low-normal oil volatility (OVX=29.7) - exposure near neutral
2007-09-18,29.77,0.9999782301330591,1.0089367219085665,1.003855516773003,Low-normal oil volatility (OVX=29.8) - exposure near neutral
2007-09-19,28.93,0.9999814064073898,1.0311977690007157,1.018325010917611,Low-normal oil volatility (OVX=28.9) - exposure near neutral
2007-09-20,30.57,0.9999806000006102,1.0279609453065006,0.9906332665982249,Low-normal oil volatility (OVX=30.6) - exposure near neutral
2007-09-21,30.3,0.9999780262734866,1.0123741723838955,0.9950371902099892,Low-normal oil volatility (OVX=30.3) - exposure near neutral
2007-09-24,29.19,0.9999791719263568,1.0213711560341687,1.0137796748742194,Low-normal oil volatility (OVX=29.2) - exposure near neutral
2007-09-25,28.79,0.9999810870979008,1.038020735554348,1.02079796341482,Low-normal oil volatility (OVX=28.8) - exposure near neutral
2007-09-26,28.4,0.9999817741635463,1.0469877388793989,1.0277830647412975,Low-normal oil volatility (OVX=28.4) - exposure near neutral
2007-09-27,27.77,0.999987437428296,1.0937868969020026,1.0393760073696692,Low-normal oil volatility (OVX=27.8) - exposure near neutral
2007-09-28,29.32,0.9999901115017107,1.1102245296690263,1.0115297129415974,Low-normal oil volatility (OVX=29.3) - exposure near neutral
2007-10-01,30.53,0.9999862937754586,1.087835444361556,0.9912820114395974,Low-normal oil volatility (OVX=30.5) - exposure near neutral
2007-10-02,30.74,0.9999809008969249,1.055281349445242,0.9878902422709901,Low-normal oil volatility (OVX=30.7) - exposure near neutral
2007-10-03,30.62,0.9999755748684949,1.0180508407578543,0.989824123878392,Low-normal oil volatility (OVX=30.6) - exposure near neutral
2007-10-04,30.12,0.9999715979369885,0.9785973630121958,0.9980059800697489,Low-normal oil volatility (OVX=30.1) - exposure near neutral
2007-10-05,29.57,0.9999710627497883,0.974350462008859,1.0072446402451947,Low-normal oil volatility (OVX=29.6) - exposure near neutral
2007-10-08,31.07,0.9999684024543953,0.9658490017349962,0.9826299583351313,Low-normal oil volatility (OVX=31.1) - exposure near neutral
2007-10-09,30.59,0.999969082030896,0.9682395019165841,0.9903093714558094,Low-normal oil volatility (OVX=30.6) - exposure near neutral
2007-10-10,30.24,0.9999705798853424,0.9744063349030384,0.9960238411119947,Low-normal oil volatility (OVX=30.2) - exposure near neutral
2007-10-11,29.2,0.9999728621804426,0.9899228144890515,1.0136060675992289,Low-normal oil volatility (OVX=29.2) - exposure near neutral
2007-10-12,28.61,0.9999745218894605,1.0062442762439878,1.0240041069473742,Low-normal oil volatility (OVX=28.6) - exposure near neutral
2007-10-15,28.4,0.9999821218879408,1.050531316384316,1.0277830647412975,Low-normal oil volatility (OVX=28.4) - exposure near neutral
2007-10-16,29.8,0.9999848405569146,1.063540564515066,1.0033500931359767,Low-normal oil volatility (OVX=29.8) - exposure near neutral
2007-10-17,31.66,0.9999770243308109,1.041553644505392,0.9734309985990177,Low-normal oil volatility (OVX=31.7) - exposure near neutral
2007-10-18,32.04,0.9999630967510565,0.9967562056281803,0.9676412496452295,Low-normal oil volatility (OVX=32.0) - exposure near neutral
2007-10-19,32.39,0.9999444097170102,0.9372789952459406,0.9623989784717705,Low-normal oil volatility (OVX=32.4) - exposure near neutral
2007-10-22,32.27,0.9999268881818217,0.8758325531705398,0.9641867180530491,Low-normal oil volatility (OVX=32.3) - exposure near neutral
2007-10-23,32.15,0.9999131620836161,0.8397220982235604,0.9659844574351187,Low-normal oil volatility (OVX=32.1) - exposure near neutral
2007-10-24,31.34,0.9999155249484742,0.8444014263567322,0.9783880312828334,Low-normal oil volatility (OVX=31.3) - exposure near neutral
2007-10-25,31.11,0.9999227599578624,0.8578661585280519,0.9819980418978567,Low-normal oil volatility (OVX=31.1) - exposure near neutral
2007-10-26,32.74,0.9999180808221662,0.8534593840722711,0.9572409956552117,Low-normal oil volatility (OVX=32.7) - exposure near neutral
2007-10-29,32.61,0.9999138348595226,0.8490939381623065,0.9591471219119313,Low-normal oil volatility (OVX=32.6) - exposure near neutral
2007-10-30,34.65,0.9998583585240051,0.8217270221417203,0.9304842103984708,Low-normal oil volatility (OVX=34.6) - exposure near neutral
2007-10-31,37.46,0.9995661421003499,0.7647909815187515,0.8949046007969207,Elevated oil volatility (OVX=37.5) - exposure near neutral
2007-11-01,39.71,0.9987322885177322,0.6962195262956417,0.8691819198366004,Elevated oil volatility (OVX=39.7) - exposure near neutral
2007-11-02,39.99,0.9978059133129275,0.6494149773586451,0.8661336772616116,Elevated oil volatility (OVX=40.0) - exposure near neutral
2007-11-05,40.14,0.9968146504511562,0.6006176600676367,0.864513826064051,Elevated oil volatility (OVX=40.1) - exposure near neutral
2007-11-06,41.2,0.9953093593758038,0.5708497002911666,0.8533201859828614,Elevated oil volatility (OVX=41.2) - exposure near neutral
2007-11-07,41.37,0.9939210347812348,0.5588394412225697,0.8515651247622728,Elevated oil volatility (OVX=41.4) - exposure near neutral
2007-11-08,40.84,0.9934027706331909,0.5560691674593914,0.8570728948640691,Elevated oil volatility (OVX=40.8) - exposure near neutral
2007-11-09,37.06,0.994104221036423,0.5669279616733707,0.8997211296680065,Elevated oil volatility (OVX=37.1) - exposure near neutral
2007-11-12,39.65,0.9942972683087105,0.5682339309331079,0.869839312029283,Elevated oil volatility (OVX=39.6) - exposure near neutral
2007-11-13,38.69,0.9953392898044051,0.5749380125803827,0.8805646817226648,Elevated oil volatility (OVX=38.7) - exposure near neutral
2007-11-14,35.8,0.9968970003559454,0.596277656502569,0.9154172965460302,Elevated oil volatility (OVX=35.8) - exposure near neutral
2007-11-15,34.56,0.9981887291577325,0.6260794984134397,0.9316949906249123,Low-normal oil volatility (OVX=34.6) - exposure near neutral
2007-11-16,32.72,0.9984139459047834,0.6622704739854586,0.9575335062795045,Low-normal oil volatility (OVX=32.7) - exposure near neutral
2007-11-19,31.45,0.9992238835338249,0.7255735879894966,0.976675520089518,Low-normal oil volatility (OVX=31.4) - exposure near neutral
2007-11-20,33.94,0.999710637483723,0.7551795248567365,0.9401663614869742,Low-normal oil volatility (OVX=33.9) - exposure near neutral
2007-11-21,34.38,0.9997809958498246,0.7663186078120993,0.934130798678718,Low-normal oil volatility (OVX=34.4) - exposure near neutral
2007-11-23,36.08,0.9996966965199172,0.754955636756417,0.9118583155200969,Elevated oil volatility (OVX=36.1) - exposure near neutral
2007-11-26,35.95,0.9995773001107426,0.7251612912955478,0.9135055284379987,Elevated oil volatility (OVX=36.0) - exposure near neutral
2007-11-27,34.34,0.9995269522252315,0.6906862155536506,0.9346746885639142,Low-normal oil volatility (OVX=34.3) - exposure near neutral
2007-11-28,34.94,0.9994912289956943,0.6817309843904825,0.9266146816093583,Low-normal oil volatility (OVX=34.9) - exposure near neutral
2007-11-29,36.47,0.999367260219264,0.666406668714728,0.9069696316884294,Elevated oil volatility (OVX=36.5) - exposure near neutral
2007-11-30,37.26,0.9992459259047077,0.659850552433804,0.8973031700969425,Elevated oil volatility (OVX=37.3) - exposure near neutral
2007-12-03,38.51,0.9988958251343595,0.6471816202593488,0.8826202109456084,Elevated oil volatility (OVX=38.5) - exposure near neutral
2007-12-04,37.36,0.9986688436215088,0.6268185047157881,0.8961014778876202,Elevated oil volatility (OVX=37.4) - exposure near neutral
2007-12-05,36.0,0.9986063447660023,0.6191572763754175,0.9128709291752769,Elevated oil volatility (OVX=36.0) - exposure near neutral
2007-12-06,34.42,0.9987289258208378,0.63412085470949,0.9335878571631152,Low-normal oil volatility (OVX=34.4) - exposure near neutral
2007-12-07,35.01,0.9989156406163919,0.6482870832851716,0.9256878680929836,Elevated oil volatility (OVX=35.0) - exposure near neutral
2007-12-10,35.94,0.9992664715118972,0.6610210972982312,0.913632607179441,Elevated oil volatility (OVX=35.9) - exposure near neutral
2007-12-11,35.22,0.9994563549913609,0.6740326983906079,0.922924025252575,Elevated oil volatility (OVX=35.2) - exposure near neutral
2007-12-12,34.58,0.9995337947105704,0.6847114867981399,0.9314255199061525,Low-normal oil volatility (OVX=34.6) - exposure near neutral
2007-12-13,35.41,0.9994891356523837,0.6766670785514336,0.9204446207758934,Elevated oil volatility (OVX=35.4) - exposure near neutral
2007-12-14,34.44,0.9995124305468656,0.681480556863568,0.9333167411831969,Low-normal oil volatility (OVX=34.4) - exposure near neutral
2007-12-17,33.44,0.9996183547537167,0.7028863408441374,0.9471690380301031,Low-normal oil volatility (OVX=33.4) - exposure near neutral
2007-12-18,31.79,0.9997031119469858,0.7398141608892598,0.9714386162879652,Low-normal oil volatility (OVX=31.8) - exposure near neutral
2007-12-19,31.42,0.9997622563364196,0.7768699500544868,0.9771416765968916,Low-normal oil volatility (OVX=31.4) - exposure near neutral
2007-12-20,29.17,0.9998689708856483,0.8570582449341806,1.014127157206574,Low-normal oil volatility (OVX=29.2) - exposure near neutral
2007-12-21,26.91,0.9999338245882022,0.9660366677193716,1.0558537785999174,Low-normal oil volatility (OVX=26.9) - exposure near neutral
2007-12-24,27.48,0.9999706238161814,1.0565086452619767,1.0448459488214321,Low-normal oil volatility (OVX=27.5) - exposure near neutral
2007-12-26,27.46,0.9999841085100849,1.1266937313425645,1.0452263769967256,Low-normal oil volatility (OVX=27.5) - exposure near neutral
2007-12-27,32.07,0.9999785704444047,1.1174795313384511,0.9671885519598004,Low-normal oil volatility (OVX=32.1) - exposure near neutral
2007-12-28,33.48,0.9999427366217878,1.0546046623112644,0.9466030570784414,Low-normal oil volatility (OVX=33.5) - exposure near neutral
2007-12-31,36.35,0.9997668602106545,0.9315466895708063,0.9084654594750133,Elevated oil volatility (OVX=36.4) - exposure near neutral
2008-01-02,37.23,0.9994962074049708,0.8123605987729767,0.8976646215396372,Elevated oil volatility (OVX=37.2) - exposure near neutral
2008-01-03,36.47,0.9993097344827296,0.6969112487857402,0.9069696316884294,Elevated oil volatility (OVX=36.5) - exposure near neutral
2008-01-04,34.5,0.999259103749365,0.6697710213384105,0.9325048082403138,Low-normal oil volatility (OVX=34.5) - exposure near neutral
2008-01-07,35.18,0.9992005852993001,0.6541806142813734,0.9234485629620156,Elevated oil volatility (OVX=35.2) - exposure near neutral
2008-01-08,34.61,0.9993053303997963,0.666765190121773,0.9310217518704584,Low-normal oil volatility (OVX=34.6) - exposure near neutral
2008-01-09,33.93,0.9995273242168057,0.690400448784209,0.9403048962790747,Low-normal oil volatility (OVX=33.9) - exposure near neutral
2008-01-10,33.48,0.9996761269400667,0.7146330447240823,0.9466030570784414,Low-normal oil volatility (OVX=33.5) - exposure near neutral
2008-01-11,32.12,0.9997262420150932,0.7410974048865809,0.9664354656882037,Low-normal oil volatility (OVX=32.1) - exposure near neutral
2008-01-14,32.73,0.9997982165306954,0.7653207406553977,0.9573872174533082,Low-normal oil volatility (OVX=32.7) - exposure near neutral
2008-01-15,33.6,0.9998287315727368,0.7749864067026105,0.944911182523068,Low-normal oil volatility (OVX=33.6) - exposure near neutral
2008-01-16,33.56,0.9998379580611971,0.7787782248121593,0.9454741323391808,Low-normal oil volatility (OVX=33.6) - exposure near neutral
2008-01-17,32.12,0.999858991721467,0.7952607530017965,0.9664354656882037,Low-normal oil volatility (OVX=32.1) - exposure near neutral
2008-01-18,31.46,0.9998647604219245,0.8045616263057489,0.9765202827810449,Low-normal oil volatility (OVX=31.5) - exposure near neutral
2008-01-22,37.14,0.9996298280788259,0.7680909008520722,0.8987516023070192,Elevated oil volatility (OVX=37.1) - exposure near neutral
2008-01-23,32.96,0.9996423992144153,0.7752344366674496,0.9540409712152207,Low-normal oil volatility (OVX=33.0) - exposure near neutral
2008-01-24,32.96,0.9996540555166776,0.7819552400949485,0.9540409712152207,Low-normal oil volatility (OVX=33.0) - exposure near neutral
2008-01-25,31.96,0.9996556563402272,0.7841349685630955,0.9688515581228615,Low-normal oil volatility (OVX=32.0) - exposure near neutral
2008-01-28,33.18,0.9996348830856311,0.7616699952721034,0.9508728264112049,Low-normal oil volatility (OVX=33.2) - exposure near neutral
2008-01-29,32.05,0.9998781109650986,0.8069378872669825,0.9674902797949239,Low-normal oil volatility (OVX=32.0) - exposure near neutral
2008-01-30,30.64,0.9998997333166783,0.8394523382557436,0.9895010214954151,Low-normal oil volatility (OVX=30.6) - exposure near neutral
2008-01-31,30.24,0.9999229422338596,0.8784532960447778,0.9960238411119947,Low-normal oil volatility (OVX=30.2) - exposure near neutral
2008-02-01,29.77,0.9999348306357267,0.9124855961096735,1.003855516773003,Low-normal oil volatility (OVX=29.8) - exposure near neutral
2008-02-04,30.59,0.9999605262847933,0.9483477094152082,0.9903093714558094,Low-normal oil volatility (OVX=30.6) - exposure near neutral
2008-02-05,31.59,0.9999646043529886,0.954805623846441,0.9745089103411435,Low-normal oil volatility (OVX=31.6) - exposure near neutral
2008-02-06,31.74,0.9999577135623172,0.9381641064718556,0.9722034684781694,Low-normal oil volatility (OVX=31.7) - exposure near neutral
2008-02-07,30.77,0.9999555238793295,0.9296128360358635,0.9874085403769606,Low-normal oil volatility (OVX=30.8) - exposure near neutral
2008-02-08,31.31,0.9999488392312953,0.9049254053305603,0.9788566453583735,Low-normal oil volatility (OVX=31.3) - exposure near neutral
2008-02-11,31.94,0.9999399392015169,0.8846830375654658,0.9691548455174003,Low-normal oil volatility (OVX=31.9) - exposure near neutral
2008-02-12,32.66,0.9999285683481656,0.8702911374466822,0.9584126496992257,Low-normal oil volatility (OVX=32.7) - exposure near neutral
2008-02-13,31.45,0.9999308284201476,0.8744827153098754,0.976675520089518,Low-normal oil volatility (OVX=31.4) - exposure near neutral
2008-02-14,30.8,0.9999306825007084,0.8740095521754341,0.9869275424396535,Low-normal oil volatility (OVX=30.8) - exposure near neutral
2008-02-15,30.17,0.9999361760271521,0.8920227754927226,0.9971786517504247,Low-normal oil volatility (OVX=30.2) - exposure near neutral
2008-02-19,33.59,0.999910893251523,0.8719123822306983,0.9450518257005267,Low-normal oil volatility (OVX=33.6) - exposure near neutral
2008-02-20,36.25,0.9997670873180875,0.8394902327191527,0.909717652294684,Elevated oil volatility (OVX=36.2) - exposure near neutral
2008-02-21,34.74,0.9997018402471707,0.8015077701058436,0.929278138329161,Low-normal oil volatility (OVX=34.7) - exposure near neutral
2008-02-22,34.47,0.999643088676472,0.7559494444274057,0.932910509720565,Low-normal oil volatility (OVX=34.5) - exposure near neutral
2008-02-25,33.87,0.9996003743327107,0.7058793700251773,0.9411373930302566,Low-normal oil volatility (OVX=33.9) - exposure near neutral
2008-02-26,33.89,0.9995929160923758,0.7028021107901884,0.94085964847853,Low-normal oil volatility (OVX=33.9) - exposure near neutral
2008-02-27,33.57,0.9997202625699328,0.724767297282986,0.9453333005617794,Low-normal oil volatility (OVX=33.6) - exposure near neutral
2008-02-28,35.35,0.9996911119002185,0.7199472629706642,0.9212254307176114,Elevated oil volatility (OVX=35.4) - exposure near neutral
2008-02-29,34.82,0.9996773855625325,0.716943405443337,0.9282100021849754,Low-normal oil volatility (OVX=34.8) - exposure near neutral
2008-03-03,36.45,0.9995398158591093,0.6968766887636194,0.9072184232530289,Elevated oil volatility (OVX=36.5) - exposure near neutral
2008-03-04,34.85,0.9995067200134491,0.6881588810129831,0.9278103996685648,Low-normal oil volatility (OVX=34.9) - exposure near neutral
2008-03-05,37.61,0.9992217730577477,0.6590591515283614,0.8931182434348667,Elevated oil volatility (OVX=37.6) - exposure near neutral
2008-03-06,38.27,0.9988848964721564,0.6431241770303308,0.885383442994515,Elevated oil volatility (OVX=38.3) - exposure near neutral
2008-03-07,37.85,0.9986007285377255,0.6247365486627293,0.8902821899864859,Elevated oil volatility (OVX=37.9) - exposure near neutral
2008-03-10,39.71,0.9979429141497664,0.6113125016007516,0.8691819198366004,Elevated oil volatility (OVX=39.7) - exposure near neutral
2008-03-11,40.92,0.9966171276010523,0.5837983062387966,0.8562346815634272,Elevated oil volatility (OVX=40.9) - exposure near neutral
2008-03-12,41.7,0.9950113449220833,0.5718630536448421,0.848188929679971,Elevated oil volatility (OVX=41.7) - exposure near neutral
