date,ovx_close,ovx_change,ovx_ma5,ovx_ma20,ovx_std20
2007-08-03,29.32,-0.35999999999999943,29.916000000000004,28.057499999999997,1.1864891819765573
2007-08-06,32.49,3.1700000000000017,30.381999999999998,28.2695,1.5467877580395744
2007-08-07,29.48,-3.0100000000000016,30.139999999999997,28.375,1.5541472530653488
2007-08-08,27.07,-2.41,29.607999999999997,28.344,1.5745789746368595
2007-08-09,29.73,2.66,29.618000000000002,28.463,1.5854008292774828
2007-08-10,30.87,1.1400000000000006,29.927999999999997,28.653499999999998,1.6360391032516528
2007-08-13,30.82,-0.05000000000000071,29.594,28.7945,1.6971321785821523
2007-08-14,30.23,-0.5899999999999999,29.744,28.933,1.6955207242366126
2007-08-15,31.14,0.9100000000000001,30.558000000000003,29.0945,1.7460285010033059
2007-08-16,37.02,5.880000000000003,32.016000000000005,29.575499999999998,2.441297056031803
2007-08-17,35.46,-1.5600000000000023,32.934000000000005,30.014,2.672415426262616
2007-08-20,34.16,-1.3000000000000043,33.602,30.3675,2.7322111250009646
2007-08-21,34.33,0.1700000000000017,34.422,30.713,2.776412111075446
2007-08-22,31.93,-2.3999999999999986,34.58,30.9675,2.6322531373231324
2007-08-23,29.85,-2.0799999999999983,33.146,31.0705,2.540063146749267
2007-08-24,28.67,-1.1799999999999997,31.788,31.141499999999997,2.445746630161733
2007-08-27,28.98,0.3099999999999987,30.752,31.0825,2.4845943754517394
2007-08-28,28.81,-0.1700000000000017,29.648000000000003,30.988500000000005,2.535271759543135
2007-08-29,28.88,0.07000000000000028,29.038,30.946000000000005,2.564435713040179
2007-08-30,28.99,0.10999999999999943,28.865999999999996,30.9115,2.586906860569831
2007-08-31,28.86,-0.129999999999999,28.903999999999996,30.8885,2.603791314703699
2007-09-04,29.49,0.629999999999999,29.006,30.7385,2.593066209802817
2007-09-05,30.29,0.8000000000000007,29.302,30.779000000000003,2.57866121935601
2007-09-06,31.11,0.8200000000000003,29.747999999999998,30.981,2.426576318927359
2007-09-07,31.39,0.28000000000000114,30.227999999999998,31.064000000000004,2.409866561057971
2007-09-10,30.82,-0.5700000000000003,30.619999999999997,31.061500000000002,2.4101043327492997
2007-09-11,31.3,0.4800000000000004,30.982,31.085500000000003,2.409962819106094
2007-09-12,30.25,-1.0500000000000007,30.974,31.0865,2.4095932720777196
2007-09-13,30.37,0.120000000000001,30.826,31.048000000000002,2.414839212256737
2007-09-14,29.37,-1.0,30.422000000000004,30.6655,1.987093818143813
2007-09-17,29.72,0.34999999999999787,30.201999999999998,30.378499999999995,1.642873845943229
2007-09-18,29.77,0.05000000000000071,29.895999999999997,30.159000000000002,1.3839033279289104
2007-09-19,28.93,-0.8399999999999999,29.631999999999998,29.889,1.001151442353449
2007-09-20,30.57,1.6400000000000006,29.672000000000004,29.821000000000005,0.8958788686917979
2007-09-21,30.3,-0.2699999999999996,29.857999999999997,29.8435,0.9022735902036713
2007-09-24,29.19,-1.1099999999999994,29.752,29.8695,0.8737184600135772
2007-09-25,28.79,-0.40000000000000213,29.556,29.860000000000003,0.8848609762942972
2007-09-26,28.4,-0.39000000000000057,29.45,29.839499999999997,0.9147129259183892
2007-09-27,27.77,-0.629999999999999,28.889999999999997,29.784,1.0051938802251927
2007-09-28,29.32,1.5500000000000007,28.694,29.8005,0.9941220670574616
2007-10-01,30.53,1.2100000000000009,28.962,29.884000000000004,0.9810166584776236
2007-10-02,30.74,0.2099999999999973,29.351999999999997,29.946500000000004,0.9943221706003775
2007-10-03,30.62,-0.11999999999999744,29.796,29.963,1.0030222750321174
2007-10-04,30.12,-0.5,30.266000000000002,29.9135,0.9672275898289878
2007-10-05,29.57,-0.5500000000000007,30.316000000000003,29.822499999999998,0.9045899041758735
2007-10-08,31.07,1.5,30.424,29.835,0.9206833846317183
2007-10-09,30.59,-0.4800000000000004,30.394,29.799500000000002,0.8737124361325668
2007-10-10,30.24,-0.3500000000000014,30.318,29.799,0.8734438794372473
2007-10-11,29.2,-1.0399999999999991,30.134000000000004,29.740499999999997,0.8723680717630885
2007-10-12,28.61,-0.5899999999999999,29.941999999999997,29.702499999999997,0.9052878286112366
2007-10-15,28.4,-0.21000000000000085,29.407999999999998,29.6365,0.950912442701365
2007-10-16,29.8,1.4000000000000021,29.25,29.637999999999998,0.9511577432958452
2007-10-17,31.66,1.8599999999999994,29.534000000000002,29.7745,1.036286258968239
2007-10-18,32.04,0.379999999999999,30.101999999999997,29.847999999999995,1.1423779446492863
2007-10-19,32.39,0.3500000000000014,30.857999999999997,29.952499999999997,1.2739200792911354
2007-10-22,32.27,-0.11999999999999744,31.631999999999998,30.106500000000004,1.3601403758823392
2007-10-23,32.15,-0.12000000000000455,32.102000000000004,30.2745,1.396007370663731
2007-10-24,31.34,-0.8099999999999987,32.038000000000004,30.421499999999998,1.34197919428538
2007-10-25,31.11,-0.23000000000000043,31.851999999999997,30.5885,1.1943519493631163
2007-10-26,32.74,1.6300000000000026,31.922000000000004,30.759499999999996,1.2468506642527333
2007-10-29,32.61,-0.13000000000000256,31.99,30.8635,1.3117576597431608
2007-10-30,34.65,2.039999999999999,32.489999999999995,31.058999999999997,1.560218945499272
2007-10-31,37.46,2.8100000000000023,33.714,31.401,2.1112752444659773
2007-11-01,39.71,2.25,35.434000000000005,31.8805,2.7861716329797783
2007-11-02,39.99,0.28000000000000114,36.884,32.401500000000006,3.264554898330046
2007-11-05,40.14,0.14999999999999858,38.39,32.855000000000004,3.674143652464823
2007-11-06,41.2,1.0600000000000023,39.7,33.38549999999999,4.074099803702225
2007-11-07,41.37,0.1699999999999946,40.482,33.94199999999999,4.371147747626377
2007-11-08,40.84,-0.529999999999994,40.708,34.524,4.480090929528363
2007-11-09,37.06,-3.780000000000001,40.122,34.9465,4.287305956940941
2007-11-12,39.65,2.5899999999999963,40.024,35.509,4.117849336473466
2007-11-13,38.69,-0.9600000000000009,39.522000000000006,35.9535,3.945360066284421
2007-11-14,35.8,-2.8900000000000006,38.408,36.1605,3.8146800583231957
2007-11-15,34.56,-1.2399999999999949,37.152,36.286500000000004,3.7116421036063536
2007-11-16,32.72,-1.8400000000000034,36.284000000000006,36.303000000000004,3.6941007024714745
2007-11-19,31.45,-1.2699999999999996,34.644,36.26199999999999,3.7454120706469145
2007-11-20,33.94,2.4899999999999984,33.694,36.3515,3.6624485266726357
2007-11-21,34.38,0.44000000000000483,33.410000000000004,36.5035,3.5031313436019724
2007-11-23,36.08,1.6999999999999957,33.714000000000006,36.752,3.268841095138063
2007-11-26,35.95,-0.12999999999999545,34.36,36.9125,3.1376573141522144
2007-11-27,34.34,-1.6099999999999994,34.938,36.999,3.0349679613327134
2007-11-28,34.94,0.5999999999999943,35.138,37.01350000000001,3.0238269147764676
2007-11-29,36.47,1.5300000000000011,35.556,36.964,3.024236136700732
2007-11-30,37.26,0.7899999999999991,35.791999999999994,36.841499999999996,2.956002412576509
2007-12-03,38.51,1.25,36.304,36.7675,2.890841937094348
2007-12-04,37.36,-1.1499999999999986,36.908,36.628499999999995,2.785047056202713
2007-12-05,36.0,-1.3599999999999994,37.12,36.3685,2.570251421246817
2007-12-06,34.42,-1.5799999999999983,36.71,36.021,2.315669506462032
2007-12-07,35.01,0.5899999999999963,36.260000000000005,35.7295,2.0259383141230587
2007-12-10,35.94,0.9299999999999997,35.745999999999995,35.6735,2.0025701249303003
2007-12-11,35.22,-0.7199999999999989,35.318,35.452,1.7712219986272875
2007-12-12,34.58,-0.6400000000000006,35.034000000000006,35.246500000000005,1.6065401693669707
2007-12-13,35.41,0.8299999999999983,35.23199999999999,35.227,1.6018282318059907
2007-12-14,34.44,-0.9699999999999989,35.117999999999995,35.221,1.604680325600274
2007-12-17,33.44,-1.0,34.617999999999995,35.257,1.5528584847578328
2007-12-18,31.79,-1.6499999999999986,33.932,35.274,1.5102645289380945
2007-12-19,31.42,-0.36999999999999744,33.3,35.148,1.7182200091956146
2007-12-20,29.17,-2.25,32.052,34.8875,2.1750108892649758
2007-12-21,26.91,-2.2600000000000016,30.546,34.428999999999995,2.789989435935507
2007-12-24,27.48,0.5700000000000003,29.354000000000003,34.0055,3.164647606556588
2007-12-26,27.46,-0.019999999999999574,28.488,33.661500000000004,3.4841736542014794
2007-12-27,32.07,4.609999999999999,28.618000000000002,33.517999999999994,3.487845964730139
2007-12-28,33.48,1.4099999999999966,29.48,33.3685,3.4180361782446904
2007-12-31,36.35,2.8700000000000045,31.368000000000002,33.323,3.3692152764326977
2008-01-02,37.23,0.8799999999999955,33.318,33.259,3.276377813828475
2008-01-03,36.47,-0.759999999999998,35.12,33.2145,3.2233612319408187
2008-01-04,34.5,-1.9699999999999989,35.606,33.1395,3.1721825045393186
2008-01-07,35.18,0.6799999999999997,35.946000000000005,33.177499999999995,3.192814094510569
2008-01-08,34.61,-0.5700000000000003,35.598,33.1575,3.1819654220887603
2008-01-09,33.93,-0.6799999999999997,34.938,33.057,3.1206073970167845
2008-01-10,33.48,-0.45000000000000284,34.339999999999996,32.97,3.081136154083438
2008-01-11,32.12,-1.3599999999999994,33.864,32.846999999999994,3.0625275079323258
2008-01-14,32.73,0.6099999999999994,33.373999999999995,32.713,3.00252542826343
2008-01-15,33.6,0.8700000000000045,33.172000000000004,32.67100000000001,2.9829072713501765
2008-01-16,33.56,-0.03999999999999915,33.098,32.677,2.9846556708746625
2008-01-17,32.12,-1.4400000000000048,32.826,32.6935,2.9804031429886986
2008-01-18,31.46,-0.6599999999999966,32.694,32.695499999999996,2.979516871822302
2008-01-22,37.14,5.68,33.576,33.094,3.015933825883015
2008-01-23,32.96,-4.18,33.44799999999999,33.3965,2.643435314729303
2008-01-24,32.96,0.0,33.328,33.6705,2.2530832091533046
2008-01-25,31.96,-1.0,33.29600000000001,33.8955,1.7739977897096957
2008-01-28,33.18,1.2199999999999989,33.64,33.951,1.73071600637915
2008-01-29,32.05,-1.1300000000000026,32.622,33.8795,1.780033929304111
2008-01-30,30.64,-1.4099999999999966,32.158,33.594,1.8203915137019362
2008-01-31,30.24,-0.40000000000000213,31.613999999999997,33.2445,1.7554201026655185
2008-02-01,29.77,-0.46999999999999886,31.176,32.9095,1.7467608368213234
2008-02-04,30.59,0.8200000000000003,30.657999999999998,32.714000000000006,1.77790947611605
2008-02-05,31.59,1.0,30.565999999999995,32.534499999999994,1.6951338248677028
2008-02-06,31.74,0.14999999999999858,30.786,32.391,1.630430682527286
2008-02-07,30.77,-0.9699999999999989,30.892000000000003,32.233,1.6265497872879227
2008-02-08,31.31,0.5399999999999991,31.2,32.1245,1.6112939390113785
2008-02-11,31.94,0.6300000000000026,31.47,32.1155,1.611823011702184
2008-02-12,32.66,0.7199999999999953,31.683999999999997,32.112,1.6104938765223096
2008-02-13,31.45,-1.2099999999999973,31.625999999999998,32.00449999999999,1.5773578007475062
2008-02-14,30.8,-0.6499999999999986,31.631999999999998,31.866500000000002,1.5546780848035635
2008-02-15,30.17,-0.629999999999999,31.404000000000003,31.769,1.5984726262411113
2008-02-19,33.59,3.4200000000000017,31.734,31.8755,1.647021154755027
2008-02-20,36.25,2.6599999999999966,32.452000000000005,31.831,1.5030246697558862
2008-02-21,34.74,-1.509999999999998,33.11,31.919999999999998,1.6214321155272635
2008-02-22,34.47,-0.2700000000000031,33.84400000000001,31.995500000000003,1.70538921317719
2008-02-25,33.87,-0.6000000000000014,34.583999999999996,32.090999999999994,1.7560239178325754
2008-02-26,33.89,0.020000000000003126,34.644,32.12650000000001,1.7861168553744464
2008-02-27,33.57,-0.3200000000000003,34.108,32.2025,1.8147984519093863
2008-02-28,35.35,1.7800000000000011,34.230000000000004,32.438,1.9047381364432068
2008-02-29,34.82,-0.5300000000000011,34.3,32.666999999999994,1.9018885351145323
2008-03-03,36.45,1.6300000000000026,34.816,33.001,1.9522427049287412
2008-03-04,34.85,-1.6000000000000014,35.007999999999996,33.214,1.9072200767223384
2008-03-05,37.61,2.759999999999998,35.816,33.515,2.102475983967008
2008-03-06,38.27,0.6600000000000037,36.4,33.8415,2.309192784457295
2008-03-07,37.85,-0.4200000000000017,37.00600000000001,34.1955,2.3557621964697475
2008-03-10,39.71,1.8599999999999994,37.658,34.6155,2.55464793124841
2008-03-11,40.92,1.2100000000000009,38.872,35.0645,2.8335833274644378
2008-03-12,41.7,0.7800000000000011,39.69,35.51649999999999,3.1348369805680623
2008-03-13,41.07,-0.6300000000000026,40.25000000000001,35.9975,3.2150515670744118
2008-03-14,41.12,0.04999999999999716,40.903999999999996,36.5135,3.164735417559923
2008-03-17,46.81,5.690000000000005,42.324,37.3455,3.5705586692458424
2008-03-18,42.3,-4.510000000000005,42.6,37.781,3.6192393792357627
2008-03-19,46.33,4.030000000000001,43.525999999999996,38.285000000000004,4.068751910016574
2008-03-20,43.76,-2.5700000000000003,44.064,38.736000000000004,4.154139850166003
2008-03-24,40.56,-3.1999999999999957,43.952,39.040499999999994,4.046795320796623
2008-03-25,39.85,-0.7100000000000009,42.559999999999995,39.3395,3.8613312062306857
2008-03-26,39.29,-0.5600000000000023,41.958,39.6095,3.6428379263831023
2008-03-27,39.88,0.5900000000000034,40.66799999999999,39.925,3.3540384142419923
2008-03-28,38.52,-1.3599999999999994,39.62,40.0835,3.1977200348143433
2008-03-31,39.32,0.7999999999999972,39.372,40.308499999999995,2.957139932256806
2008-04-01,39.72,0.3999999999999986,39.346000000000004,40.472,2.819784612901901
2008-04-02,39.96,0.240000000000002,39.480000000000004,40.7275,2.4965468256437773
2008-04-03,40.77,0.8100000000000023,39.658,40.8855,2.38642978217747
2008-04-04,39.62,-1.1500000000000057,39.878,40.953,2.32690691465605
2008-04-07,42.14,2.520000000000003,40.44199999999999,41.167500000000004,2.2211373923712916
2008-04-08,41.28,-0.8599999999999994,40.754000000000005,41.246,2.194498863786073
2008-04-09,41.58,0.29999999999999716,41.078,41.279,2.19430099168408
2008-04-10,41.61,0.030000000000001137,41.245999999999995,41.2745,2.1934843106466717
2008-04-11,38.1,-3.509999999999998,40.94199999999999,41.126,2.3057214877230585
2008-04-14,39.7,1.6000000000000014,40.454,41.055,2.3276744662974442
2008-04-15,40.36,0.6599999999999966,40.27,40.7325,1.8949541724775083
2008-04-16,40.51,0.14999999999999858,40.056,40.643,1.8589530160253958
2008-04-17,40.59,0.0800000000000054,39.852000000000004,40.356,1.291100713589768
2008-04-18,39.94,-0.6500000000000057,40.220000000000006,40.165,1.0138021191744113
2008-04-21,36.32,-3.6199999999999974,39.544,39.953,1.323019274236174
2008-04-22,39.79,3.469999999999999,39.43,39.95,1.3233331123780596
2008-04-23,38.11,-1.6799999999999997,38.95,39.891000000000005,1.3794236019746147
2008-04-24,37.66,-0.45000000000000284,38.364,39.78,1.4669014963522276
2008-04-25,37.91,0.25,37.958,39.7495,1.500436690819809
2008-04-28,39.52,1.6100000000000065,38.598,39.7595,1.498088167597335
2008-04-29,39.34,-0.17999999999999972,38.508,39.7405,1.501022370884305
2008-04-30,38.52,-0.8200000000000003,38.589999999999996,39.6685,1.5242954368979018
2008-05-01,38.8,0.27999999999999403,38.818,39.57,1.5129789367860629
2008-05-02,38.81,0.010000000000005116,38.998000000000005,39.5295,1.5223820497048515
2008-05-05,40.15,1.3399999999999963,39.124,39.42999999999999,1.4031468392979967
2008-05-06,38.79,-1.3599999999999994,39.013999999999996,39.3055,1.339377211912254
2008-05-07,38.62,-0.1700000000000017,39.034000000000006,39.1575,1.2342305295204608
2008-05-08,38.07,-0.5499999999999972,38.888,38.9805,1.111767085603779
2008-05-09,37.43,-0.6400000000000006,38.612,38.947,1.1491603341938623
2008-05-12,37.55,0.11999999999999744,38.092,38.8395,1.1752781305762718
2008-05-13,38.11,0.5600000000000023,37.955999999999996,38.727,1.1288424439035836
2008-05-14,36.8,-1.3100000000000023,37.592,38.5415,1.1252474581644565
2008-05-15,38.77,1.970000000000006,37.732,38.4505,1.0194863257647706
2008-05-16,38.17,-0.6000000000000014,37.88,38.362,0.9583736223416701
2008-05-19,38.51,0.3399999999999963,38.072,38.4715,0.8291865068597032
2008-05-20,37.46,-1.0499999999999972,37.94199999999999,38.355000000000004,0.7972551595781473
2008-05-21,38.69,1.2299999999999969,38.32,38.384,0.7984221281609981
2008-05-22,40.11,1.4200000000000017,38.588,38.5065,0.8665374228868948
2008-05-23,38.61,-1.5,38.676,38.5415,0.8552394247721021
2008-05-27,40.74,2.1300000000000026,39.122,38.6025,0.9651499747109363
2008-05-28,40.52,-0.21999999999999886,39.734,38.661500000000004,1.0453419234118666
2008-05-29,41.38,0.8599999999999994,40.272000000000006,38.804500000000004,1.20794072266565
2008-05-30,42.3,0.9199999999999946,40.71,38.979499999999994,1.4387365619658048
2008-06-02,43.1,0.8000000000000043,41.608000000000004,39.194,1.7069344636389108
2008-06-03,41.75,-1.3500000000000014,41.81,39.274,1.7895909559097722
2008-06-04,40.77,-0.9799999999999969,41.86,39.373000000000005,1.8159790747694142
2008-06-05,41.37,0.5999999999999943,41.858,39.51049999999999,1.859551374872408
2008-06-06,52.03,10.660000000000004,43.804,40.2085,3.3294495751827604
2008-06-09,45.57,-6.460000000000001,44.298,40.6155,3.466623527903054
2008-06-10,48.13,2.5600000000000023,45.574,41.1445,3.7683285070230608
2008-06-11,48.4,0.269999999999996,47.1,41.659000000000006,4.0258740796582
2008-06-12,50.17,1.7700000000000031,48.86,42.3275,4.2786801641825365
2008-06-13,49.19,-0.980000000000004,48.292,42.848499999999994,4.453527608300579
2008-06-16,50.45,1.2600000000000051,49.267999999999994,43.4625,4.618035438992461
2008-06-17,48.51,-1.9400000000000048,49.344,43.9625,4.594898630117264
2008-06-18,46.15,-2.3599999999999994,48.89399999999999,44.397,4.3521054795655045
2008-06-19,46.62,0.46999999999999886,48.184,44.7935,4.161877454631431
2008-06-20,47.16,0.5399999999999991,47.778,45.146,4.041125950446166
2008-06-23,44.29,-2.8699999999999974,46.54600000000001,45.43,3.7464621908367723
2008-06-24,44.49,0.20000000000000284,45.742,45.6175,3.5899565676893372
2008-06-25,43.97,-0.5200000000000031,45.306,45.79,3.4105301332014024
2008-06-26,44.68,0.7100000000000009,44.918,45.955,3.2625635706653586
2008-06-27,43.83,-0.8500000000000014,44.251999999999995,46.031499999999994,3.189469969165982
2008-06-30,45.11,1.2800000000000011,44.416,46.132,3.1232162909413006
2008-07-01,46.45,1.3400000000000034,44.80800000000001,46.367000000000004,2.948057522826836
2008-07-02,46.05,-0.4000000000000057,45.224000000000004,46.63099999999999,2.6408728620828024
2008-07-03,44.39,-1.6599999999999966,45.166,46.782000000000004,2.3995385521302035
2008-07-07,46.38,1.990000000000002,45.676,46.4995,2.0573602785585843
2008-07-08,48.41,2.029999999999994,46.336,46.6415,2.0876158020199274
2008-07-09,47.01,-1.3999999999999986,46.448,46.5855,2.0604303970417988
2008-07-10,46.91,-0.10000000000000142,46.62,46.510999999999996,2.0178672952039776
2008-07-11,47.67,0.7600000000000051,47.275999999999996,46.386,1.8497009715658623
2008-07-14,47.24,-0.4299999999999997,47.44799999999999,46.2885,1.7424008693394417
2008-07-15,50.89,3.6499999999999986,47.944,46.310500000000005,1.7995510405013748
2008-07-16,52.02,1.1300000000000026,48.946000000000005,46.486000000000004,2.1603347693796566
2008-07-17,53.88,1.8599999999999994,50.34,46.8725,2.716853588446359
2008-07-18,53.73,-0.15000000000000568,51.552,47.228,3.1176789612249083
2008-07-21,51.46,-2.269999999999996,52.396,47.443,3.2578586767838824
2008-07-22,50.94,-0.5200000000000031,52.40599999999999,47.7755,3.258476355276507
2008-07-23,51.54,0.6000000000000014,52.31,48.128,3.2656708829566474
2008-07-24,50.7,-0.8399999999999963,51.674,48.4645,3.1596893168393603
2008-07-25,48.84,-1.8599999999999994,50.696000000000005,48.6725,3.0317823054054953
2008-07-28,49.28,0.4399999999999977,50.260000000000005,48.94500000000001,2.8104738315622524
2008-07-29,48.38,-0.8999999999999986,49.748000000000005,49.10850000000001,2.6670884480037733
2008-07-30,47.17,-1.2100000000000009,48.874,49.1445,2.633969338030666
2008-07-31,47.02,-0.14999999999999858,48.138000000000005,49.193,2.5824164530229443
2008-08-01,46.83,-0.19000000000000483,47.736000000000004,49.315000000000005,2.3943563029057877
2008-08-04,48.0,1.1700000000000017,47.48,49.396,2.3159592760717054
2008-08-05,48.47,0.46999999999999886,47.498000000000005,49.399,2.3146533217744563
2008-08-06,48.41,-0.060000000000002274,47.746,49.469,2.2591053189496937
2008-08-07,46.99,-1.4199999999999946,47.739999999999995,49.473,2.254401776175353
2008-08-08,45.7,-1.2899999999999991,47.514,49.3745,2.3770270573934296
2008-08-11,45.57,-0.13000000000000256,47.028,49.291000000000004,2.482926753482551
2008-08-12,45.93,0.35999999999999943,46.52,49.043,2.5612807240460564
2008-08-13,46.86,0.9299999999999997,46.209999999999994,48.785,2.504886802779373
2008-08-14,46.68,-0.17999999999999972,46.148,48.425,2.237182203247578
2008-08-15,48.35,1.6700000000000017,46.678,48.156,1.856851891608416
2008-08-18,46.62,-1.730000000000004,46.888,47.914,1.7134403680134707
2008-08-19,44.77,-1.8499999999999943,46.656,47.6055,1.6952921654738566
2008-08-20,44.03,-0.740000000000002,46.09,47.230000000000004,1.6073875502949806
2008-08-21,45.14,1.1099999999999994,45.782,46.952,1.4486240295357942
2008-08-22,43.63,-1.509999999999998,44.838,46.691500000000005,1.5557305780822277
2008-08-25,44.48,0.8499999999999943,44.410000000000004,46.451499999999996,1.5048003014916969
2008-08-26,46.96,2.480000000000004,44.848,46.3805,1.4411745027474956
2008-08-27,48.21,1.25,45.684,46.4325,1.4891250521879313
2008-08-28,49.1,0.8900000000000006,46.476,46.536500000000004,1.600763880152564
2008-08-29,50.22,1.1199999999999974,47.794000000000004,46.706,1.8004952535055052
2008-09-02,46.69,-3.530000000000001,48.236000000000004,46.640499999999996,1.7745851257187295
2008-09-03,45.08,-1.6099999999999994,47.86,46.471,1.752402561297828
2008-09-04,44.79,-0.28999999999999915,47.176,46.29,1.7283731322291447
2008-09-05,44.85,0.060000000000002274,46.326,46.183,1.7488766319226907
2008-09-08,45.2,0.3500000000000014,45.322,46.158,1.7596847803844955
2008-09-09,45.65,0.44999999999999574,45.114000000000004,46.162,1.7583682627281072
2008-09-10,45.35,-0.29999999999999716,45.168,46.132999999999996,1.7671568005968723
2008-09-11,46.98,1.6299999999999955,45.606,46.139,1.7699565858490742
2008-09-12,45.75,-1.2299999999999969,45.786,46.0925,1.767209739436416
2008-09-15,45.75,0.0,45.896,45.9625,1.6861756011447173
2008-09-16,51.56,5.810000000000002,47.077999999999996,46.2095,2.09887306855269
2008-09-17,52.44,0.8799999999999955,48.495999999999995,46.593,2.4868667667952327
2008-09-18,54.57,2.1300000000000026,50.013999999999996,47.12,2.9825333632935394
2008-09-19,52.73,-1.8400000000000034,51.410000000000004,47.4995,3.192803544486481
2008-09-22,57.47,4.740000000000002,53.754,48.191500000000005,3.7595244310111546
